,名前,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18
206,フラワリングナイト,,,,191.0,334.0,1662.0,1808.0,1747.0,1671.0,1359.0,3081.0,2435.0,1831.0,1370.0,2170.0,2712,3247
207,お宇佐さまの素い幡,,,,139.0,169.0,246.0,251.0,239.0,233.0,168.0,340.0,269.0,214.0,147.0,185.0,181,231
208,狂気の瞳 ～ Invisible Full Moon,,,,134.0,,,,,,,,,,,,,
209,懐かしき東方の血 ～ Old World,,,,133.0,,,,,,,,,,,,,
210,二色蓮花蝶,,,,127.0,205.0,640.0,1089.0,1024.0,1087.0,1074.0,1834.0,1616.0,1280.0,995.0,1134.0,1179,1328
211,さくらさくら ～ Japanize Dream... ,,,,122.0,,,,,,,,,,,,,
212,童祭 ～ Innocent Treasures,,,,98.0,,,,,,,,,,,,,
213,星の器 ～ Casket of Star,,,,97.0,,,,,,,,,,,,,
214,広有射怪鳥事 ～ Till When?,,,,96.0,,,,,,,,,,,,,
215,無何有の郷 ～ Deep Mountain,,,,88.0,,,,,,,,,,,,,
216,東方妖怪小町 ,,,,79.0,,,,,,,,,,,,,
217,永夜の報い ～ Imperishable Night.,,,,79.0,,,,,,,,,,,,,
218,神話幻想 ～ Infinite Being,,,,75.0,,,,,,,,,,,,,
219,春色小径 ～ Colorful Path,,,,75.0,,,,,,,,,,,,,
220,萃夢想,,,,72.0,136.0,216.0,496.0,548.0,412.0,274.0,652.0,531.0,410.0,358.0,538.0,413,533
221,ポイズンボディ ～ Forsaken Doll,,,,65.0,,,,,,,,,,,,,
222,蠢々秋月 ～ Mooned Insect,,,,63.0,,,,,,,,,,,,,
223,オリエンタルダークフライト,,,,58.0,109.0,214.0,260.0,272.0,318.0,319.0,521.0,487.0,446.0,355.0,417.0,461,567
224,夜雀の歌声 ～ Night Bird,,,,47.0,,,,,,,,,,,,,
225,エクステンドアッシュ ～ 蓬莱人,,,,47.0,,,,,,,,,,,,,
226,桜花之恋塚,,,,44.0,100.0,288.0,441.0,613.0,755.0,413.0,585.0,505.0,415.0,331.0,449.0,486,458
227,眠れる恐怖 ～ Sleeping Terror,,,,42.0,,,,,,,,,,,,,
228,妖々跋扈 ～ Who done it?,,,,26.0,,,,,,,,,,,,,
229,Eternal Dream ～ 幽玄の槭樹,,,,26.0,,,,,,,,,,,,,
230,花は幻想のままに,,,,25.0,47.0,77.0,103.0,110.0,115.0,117.0,223.0,193.0,182.0,163.0,232.0,231,236
231,幽夢 ～ Inanimate Dream,,,,24.0,,,,,,,,,,,,,
232,妖々夢 ～ Snow or Cherry Petal,,,,23.0,,,,,,,,,,,,,
233,戦迅,,,,22.0,19.0,25.0,49.0,55.0,45.0,25.0,70.0,58.0,29.0,20.0,24.0,17,30
234,幻想機械 ～ Phantom Factory(夢機械 ～ Innocent Power),,,,21.0,,,,,,,,,,,,,
235,幻視の夜 ～ Ghostly Eyes,,,,19.0,,,,,,,,,,,,,
236,科学世紀の少年少女,,,,16.0,14.0,31.0,38.0,54.0,61.0,59.0,109.0,59.0,70.0,53.0,76.0,83,78
237,裏切りの少女 ～ Judas Kiss,,,,15.0,,,,,,,,,,,,,
238,夢と現の境界,,,,15.0,10.0,29.0,49.0,67.0,90.0,82.0,128.0,129.0,98.0,95.0,100.0,87,97
239,少女神性 ～ Pandora's Box,,,,14.0,,,,,,,,,,,,,
240,仰空,,,,14.0,9.0,31.0,59.0,56.0,68.0,109.0,160.0,151.0,87.0,76.0,87.0,71,71
241,魂の花 ～ Another Dream...,,,,13.0,,,,,,,,,,,,,
242,悲しき人形 ～ Doll of Misery,,,,10.0,,,,,,,,,,,,,
243,永夜抄 ～ Eastern Night.,,,,10.0,,,,,,,,,,,,,
244,天鵞絨少女戦 ～ Velvet Battle,,,,8.0,,,,,,,,,,,,,
245,花映塚 ～ Higan Retour,,,,8.0,,,,,,,,,,,,,
246,花の映る塚,,,,8.0,3.0,9.0,21.0,18.0,18.0,19.0,53.0,34.0,26.0,27.0,41.0,53,34
247,華胥の夢,,,,7.0,9.0,17.0,21.0,29.0,35.0,28.0,59.0,50.0,49.0,44.0,60.0,48,67
248,過去の花 ～ Fairy of Flower,,,,6.0,,,,,,,,,,,,,
249,霊戦 ～ Perdition crisis,,,,5.0,,,,,,,,,,,,,
250,蓬莱幻想 ～ far East,,,,5.0,,,,,,,,,,,,,
251,此岸の塚,,,,5.0,3.0,8.0,12.0,14.0,18.0,13.0,19.0,18.0,10.0,16.0,18.0,16,22
252,珍客,,,,4.0,2.0,8.0,9.0,8.0,7.0,10.0,20.0,17.0,13.0,12.0,8.0,13,7
253,紅夜,,,,3.0,1.0,6.0,5.0,4.0,5.0,5.0,16.0,9.0,6.0,5.0,5.0,15,14
254,紅響曲 ～ Scarlet Phoneme,,,,3.0,,,,,,,,,,,,,
255,幻想科学 ～ Doll's Phantom,,,,3.0,,,,,,,,,,,,,
256,怪綺談 ～ Mystic Square,,,,3.0,,,,,,,,,,,,,
257,魔法鐘愛,,,,2.0,,3.0,2.0,4.0,3.0,2.0,5.0,10.0,8.0,8.0,6.0,4,9
258,遍参,,,,2.0,2.0,2.0,5.0,6.0,1.0,7.0,9.0,6.0,7.0,6.0,13.0,9,14
259,森閑,,,,2.0,1.0,4.0,6.0,3.0,1.0,1.0,7.0,5.0,9.0,6.0,6.0,6,7
260,禁断の魔法 ～ Forbidden Magic,,,,2.0,,,,,,,,,,,,,
261,夏明き,,,,2.0,1.0,3.0,2.0,2.0,1.0,3.0,6.0,8.0,4.0,6.0,2.0,10,15
262,遠野の森,,,,2.0,1.0,2.0,4.0,5.0,3.0,1.0,6.0,8.0,5.0,4.0,4.0,5,6
263,やみのちから,,,,2.0,5.0,9.0,16.0,15.0,16.0,11.0,23.0,26.0,13.0,15.0,23.0,24,29
264,スターボウドリーム,,,,2.0,3.0,6.0,10.0,11.0,12.0,10.0,26.0,23.0,13.0,12.0,14.0,18,16
265,かわいい悪魔 ～ Innocence,,,,2.0,,,,,,,,,,,,,
266,あゆのかぜ,,,,2.0,2.0,5.0,11.0,6.0,2.0,6.0,21.0,17.0,15.0,11.0,15.0,17,17
267,the Legend of KAGE,,,,2.0,,1.0,6.0,6.0,13.0,3.0,19.0,14.0,13.0,10.0,17.0,15,13
268,She's in a temper!!,,,,2.0,,9.0,9.0,15.0,15.0,10.0,26.0,25.0,19.0,14.0,19.0,20,32
269,Phantasmagoria,,,,2.0,3.0,5.0,9.0,11.0,12.0,13.0,22.0,25.0,14.0,18.0,9.0,23,12
270,Magic of Life,,,,2.0,,2.0,6.0,5.0,8.0,7.0,14.0,10.0,10.0,15.0,13.0,16,13
271,霊天 ～ Spiritual Heaven,,,,1.0,,,,,,,,,,,,,
272,東方の青い空,,,,1.0,,,,,1.0,1.0,2.0,3.0,1.0,2.0,1.0,4,8
273,真紅の少女 ～ Crimson Dead!!,,,,1.0,,,,,,,,,,,,,
274,死を賭して,,,,1.0,,1.0,4.0,3.0,5.0,2.0,3.0,6.0,4.0,3.0,11.0,6,4
275,幻想郷 ～ Lotus Land Story,,,,1.0,,,,,,,,,,,,,
276,久遠の楽園,,,,1.0,1.0,1.0,3.0,4.0,6.0,7.0,8.0,4.0,8.0,7.0,10.0,5,9
277,華の幻想 紅夢の宙,,,,1.0,,,,,,,,,,,,,
278,禍機,,,,1.0,1.0,2.0,4.0,1.0,1.0,3.0,8.0,9.0,4.0,5.0,10.0,11,11
279,メイド幻想 ～ Icemilk Magic,,,,1.0,,,,,,,,,,,,,
280,My Maid， Sweet Maid,,,,1.0,,,,,,,,,,,,,
281,Incomplete Plot,,,,1.0,1.0,3.0,1.0,2.0,6.0,5.0,5.0,5.0,9.0,3.0,3.0,8,5
282,Highly Responsive to Prayers,,,,1.0,,,5.0,1.0,6.0,5.0,12.0,13.0,17.0,5.0,10.0,18,14
283,Frontal Attack,,,,1.0,,,,2.0,1.0,6.0,2.0,4.0,5.0,8.0,10.0,6,10
284,Break the Sabbath,,,,1.0,1.0,,2.0,3.0,4.0,5.0,10.0,4.0,6.0,6.0,8.0,8,4
285,ネイティブフェイス,,,,,2156.0,3749.0,4144.0,3661.0,3503.0,1838.0,3726.0,3097.0,2442.0,1982.0,3039.0,3353,5096
286,信仰は儚き人間の為に,,,,,1180.0,2562.0,3425.0,3280.0,3139.0,1745.0,3461.0,2724.0,2177.0,1681.0,2446.0,2467,2860
287,神々が恋した幻想郷,,,,,1105.0,2553.0,3313.0,3972.0,5362.0,3366.0,6171.0,5050.0,3862.0,3196.0,4455.0,5425,7015
288,神さびた古戦場 〜 Suwa Foughten Field,,,,,1036.0,2483.0,3143.0,2626.0,2410.0,1010.0,1888.0,1361.0,1158.0,854.0,1120.0,1120,1333
289,厄神様の通り道 〜 Dark Road,,,,,825.0,1304.0,1528.0,1529.0,1523.0,649.0,1373.0,1110.0,886.0,653.0,856.0,1007,1439
290,フォールオブフォール 〜 秋めく滝,,,,,754.0,1607.0,2123.0,2256.0,2633.0,1559.0,2776.0,2355.0,1729.0,1400.0,1775.0,1640,2403
291,妖怪の山 〜 Mysterious Mountain,,,,,651.0,1138.0,1268.0,2193.0,2355.0,1171.0,2009.0,1662.0,1304.0,1074.0,1449.0,1394,1500
292,運命のダークサイド,,,,,614.0,1413.0,1985.0,2069.0,1930.0,901.0,2062.0,1785.0,1222.0,899.0,1199.0,1114,1658
293,芥川龍之介の河童 〜 Candid Friend,,,,,611.0,1297.0,1645.0,1894.0,1783.0,1040.0,2082.0,1654.0,1286.0,1046.0,1389.0,1404,1971
294,六十年目の東方裁判 〜 Fate of Sixty Years,,,,,586.0,1039.0,1380.0,1145.0,1273.0,1073.0,2395.0,1913.0,1660.0,1307.0,1780.0,2016,2419
295,東の国の眠らない夜,,,,,569.0,1055.0,1336.0,1291.0,1446.0,799.0,1392.0,1251.0,984.0,796.0,878.0,882,1046
296,レトロスペクティブ京都,,,,,539.0,792.0,921.0,795.0,844.0,411.0,768.0,711.0,536.0,454.0,530.0,604,618
297,彼岸帰航 〜 Riverside View,,,,,378.0,841.0,848.0,748.0,766.0,459.0,868.0,755.0,551.0,491.0,627.0,593,653
298,稲田姫様に叱られるから,,,,,369.0,696.0,1455.0,1444.0,1473.0,715.0,1293.0,1261.0,921.0,739.0,1003.0,1074,1297
299,今昔幻想郷 〜 Flower Land,,,,,332.0,754.0,997.0,1104.0,1071.0,491.0,772.0,696.0,461.0,361.0,463.0,612,722
300,明日ハレの日、ケの昨日,,,,,326.0,917.0,1490.0,1507.0,1883.0,1082.0,1831.0,1626.0,1286.0,1128.0,1475.0,1436,1698
301,少女が見た日本の原風景,,,,,300.0,750.0,1063.0,1141.0,1354.0,795.0,1598.0,1272.0,1047.0,862.0,1182.0,1104,1228
302,懐かしき東方の血 〜 Old World,,,,,270.0,614.0,784.0,890.0,936.0,584.0,1100.0,923.0,742.0,562.0,713.0,743,1044
303,夜が降りてくる 〜 Evening Star,,,,,270.0,514.0,754.0,754.0,793.0,585.0,,,,,,,
304,童祭 〜 Innocent Treasures,,,,,247.0,375.0,608.0,613.0,958.0,645.0,1114.0,907.0,707.0,647.0,975.0,926,886
305,御伽の国の鬼が島 〜 Missing Power,,,,,214.0,521.0,773.0,782.0,717.0,428.0,674.0,572.0,509.0,386.0,501.0,558,539
306,御柱の墓場 〜 Grave of Being,,,,,205.0,459.0,500.0,452.0,502.0,215.0,370.0,304.0,229.0,178.0,240.0,229,276
307,天空のグリニッジ,,,,,180.0,812.0,1222.0,1370.0,1859.0,1562.0,2485.0,2078.0,1457.0,1061.0,1538.0,1261,1322
308,夢消失 〜 Lost Dream,,,,,168.0,711.0,853.0,873.0,934.0,563.0,1040.0,925.0,715.0,581.0,861.0,781,816
309,ヒロシゲ36号 〜 Neo Super-Express,,,,,122.0,260.0,443.0,632.0,922.0,693.0,1075.0,875.0,732.0,627.0,860.0,780,974
310,春色小径 〜 Colorful Path,,,,,112.0,206.0,327.0,286.0,359.0,296.0,547.0,463.0,388.0,325.0,386.0,325,556
311,車椅子の未来宇宙,,,,,93.0,255.0,308.0,365.0,426.0,336.0,482.0,407.0,317.0,301.0,356.0,311,307
312,妖々跋扈 〜 Who done it!,,,,,76.0,246.0,340.0,328.0,340.0,274.0,422.0,387.0,269.0,237.0,290.0,348,459
313,サニーミルクの紅霧異変,,,,,74.0,155.0,182.0,148.0,213.0,128.0,255.0,245.0,189.0,153.0,190.0,183,214
314,人恋し神様 〜 Romantic Fall,,,,,74.0,218.0,404.0,371.0,433.0,192.0,326.0,278.0,243.0,180.0,247.0,249,301
315,衛星カフェテラス,,,,,65.0,115.0,166.0,251.0,273.0,240.0,391.0,354.0,302.0,309.0,413.0,371,345
316,G Free,,,,,65.0,178.0,227.0,265.0,280.0,223.0,303.0,256.0,199.0,165.0,219.0,172,248
317,ポイズンボディ 〜 Forsaken Doll,,,,,65.0,136.0,198.0,208.0,207.0,139.0,220.0,193.0,160.0,132.0,184.0,194,262
318,月面ツアーへようこそ,,,,,64.0,109.0,108.0,121.0,132.0,149.0,236.0,228.0,187.0,161.0,194.0,153,185
319,スターヴォヤージュ2008,,,,,52.0,105.0,97.0,127.0,149.0,77.0,116.0,83.0,79.0,61.0,84.0,57,78
320,Tabula rasa 〜 空白少女,,,,,51.0,147.0,145.0,157.0,156.0,122.0,192.0,169.0,127.0,123.0,165.0,138,142
321,風の循環 〜 Wind Tour,,,,,51.0,77.0,87.0,95.0,76.0,25.0,85.0,65.0,54.0,43.0,58.0,53,66
322,天狗が見ている 〜 Black Eyes,,,,,47.0,82.0,78.0,76.0,62.0,52.0,96.0,93.0,65.0,61.0,81.0,85,80
323,大空魔術 〜 Magical Astronomy,,,,,38.0,84.0,133.0,157.0,161.0,113.0,205.0,201.0,151.0,116.0,189.0,149,146
324,サニールチルフレクション,,,,,37.0,83.0,138.0,117.0,111.0,60.0,101.0,80.0,50.0,44.0,55.0,43,49
325,最も澄みわたる空と海,,,,,36.0,75.0,98.0,100.0,124.0,94.0,177.0,144.0,124.0,151.0,171.0,182,184
326,呑んべぇのレムリア,,,,,31.0,155.0,162.0,153.0,155.0,77.0,142.0,141.0,116.0,86.0,111.0,93,104
327,テーマ・オブ・イースタンストーリー,,,,,28.0,45.0,40.0,52.0,64.0,81.0,138.0,115.0,98.0,83.0,170.0,137,130
328,幻想機械 〜 Phantom Factory(幻想科学 〜 Doll's Phantom),,,,,27.0,53.0,78.0,80.0,99.0,,,,,,,,
329,神は恵みの雨を降らす 〜 Sylphid Dream,,,,,24.0,47.0,78.0,58.0,55.0,34.0,68.0,50.0,47.0,38.0,60.0,52,64
330,天狗の手帖 〜 Mysterious Note,,,,,24.0,28.0,32.0,30.0,34.0,27.0,88.0,72.0,67.0,57.0,73.0,70,65
331,封印されし神々,,,,,21.0,40.0,61.0,56.0,49.0,49.0,106.0,99.0,110.0,87.0,123.0,144,192
332,花映塚 〜 Higan Retour,,,,,21.0,42.0,43.0,64.0,62.0,,,,,,,,
333,53ミニッツの青い海,,,,,20.0,46.0,57.0,80.0,103.0,112.0,180.0,157.0,142.0,115.0,135.0,203,206
334,夜だから眠れない,,,,,19.0,43.0,61.0,52.0,73.0,53.0,86.0,64.0,45.0,57.0,52.0,75,79
335,ジャパニーズサーガ,,,,,15.0,33.0,46.0,54.0,146.0,107.0,182.0,129.0,117.0,99.0,108.0,77,65
336,向こう側の月,,,,,15.0,27.0,41.0,60.0,65.0,52.0,118.0,105.0,92.0,102.0,150.0,139,115
337,妖精燦々として,,,,,14.0,19.0,26.0,25.0,26.0,36.0,38.0,32.0,33.0,35.0,36.0,44,52
338,雪月桜花の国,,,,,13.0,43.0,49.0,63.0,68.0,36.0,77.0,53.0,55.0,51.0,54.0,59,48
339,青木ヶ原の伝説,,,,,13.0,33.0,47.0,47.0,67.0,35.0,63.0,56.0,45.0,50.0,58.0,58,63
340,麓の神社,,,,,9.0,20.0,18.0,22.0,25.0,17.0,41.0,30.0,22.0,30.0,34.0,36,45
341,魂の花 〜 Another Dream...,,,,,8.0,14.0,20.0,21.0,22.0,25.0,47.0,44.0,26.0,32.0,37.0,41,34
342,阿礼の子供,,,,,8.0,20.0,29.0,30.0,60.0,43.0,65.0,62.0,49.0,35.0,53.0,49,52
343,プレイヤーズスコア,,,,,7.0,26.0,49.0,48.0,53.0,28.0,88.0,73.0,68.0,36.0,80.0,67,69
344,魔法決戦！ 〜 Fight it out!,,,,,6.0,10.0,15.0,9.0,12.0,13.0,19.0,15.0,9.0,11.0,15.0,20,33
345,博麗 〜 Eastern Wind,,,,,6.0,27.0,30.0,30.0,43.0,21.0,49.0,34.0,32.0,32.0,46.0,34,50
346,幻想郷 〜 Lotus Land Story,,,,,5.0,8.0,14.0,14.0,16.0,16.0,31.0,26.0,20.0,6.0,34.0,21,40
347,Castle Explorer -in the Sky-,,,,,3.0,4.0,6.0,9.0,10.0,10.0,20.0,13.0,13.0,14.0,26.0,16,16
348,オルレアンの聖騎士,,,,,3.0,4.0,6.0,6.0,12.0,5.0,13.0,13.0,7.0,19.0,14.0,5,18
349,My Maid，Sweet Maid,,,,,2.0,4.0,4.0,6.0,11.0,,,,,,,,
350,月輪,,,,,2.0,,,1.0,1.0,0.0,9.0,6.0,7.0,1.0,8.0,18,14
351,世界の果て 〜 World's End,,,,,2.0,4.0,4.0,6.0,5.0,4.0,12.0,17.0,11.0,7.0,16.0,23,19
352,霊天 〜 Spiritual Heaven,,,,,2.0,3.0,2.0,4.0,8.0,8.0,9.0,14.0,13.0,9.0,15.0,13,17
353,Plastic Space,,,,,2.0,1.0,2.0,4.0,4.0,1.0,7.0,5.0,7.0,6.0,9.0,8,5
354,東方封魔録 〜 幽幻乱舞,,,,,2.0,1.0,2.0,2.0,4.0,5.0,10.0,8.0,12.0,9.0,12.0,14,8
355,幽境,,,,,2.0,1.0,3.0,3.0,,3.0,8.0,3.0,1.0,3.0,4.0,10,6
356,Arcadian Dream,,,,,1.0,,1.0,6.0,5.0,0.0,6.0,9.0,1.0,4.0,5.0,5,7
357,Mystic Dream,,,,,1.0,4.0,2.0,1.0,4.0,3.0,7.0,4.0,5.0,5.0,4.0,5,8
358,Peaceful,,,,,1.0,,,1.0,1.0,1.0,6.0,1.0,2.0,3.0,3.0,3,4
359,魔法陣 〜 Magic Square,,,,,1.0,,2.0,4.0,4.0,2.0,8.0,9.0,4.0,5.0,8.0,6,7
360,Endless,,,,,1.0,,,1.0,1.0,1.0,2.0,5.0,8.0,2.0,2.0,1,5
361,Intermezzo,,,,,1.0,2.0,2.0,,2.0,2.0,6.0,3.0,2.0,2.0,6.0,7,5
362,The Positive and Negative,,,,,1.0,4.0,10.0,9.0,9.0,21.0,22.0,39.0,20.0,17.0,29.0,22,33
363,乙女戦士 〜 Heart of Valkyrie,,,,,1.0,6.0,8.0,12.0,5.0,5.0,9.0,7.0,9.0,8.0,8.0,11,13
364,魂の休らむ所,,,,,1.0,4.0,,3.0,3.0,1.0,7.0,3.0,7.0,9.0,7.0,4,
365,天使伝説,,,,,1.0,4.0,10.0,17.0,18.0,11.0,23.0,24.0,27.0,20.0,25.0,35,36
366,封魔終演,,,,,1.0,1.0,,2.0,2.0,1.0,8.0,3.0,3.0,4.0,3.0,4,6
367,裏心,,,,,1.0,1.0,,,,0.0,1.0,6.0,,1.0,5.0,4,5
368,少女さとり 〜 3rd eye,,,,,,3869.0,5298.0,4864.0,4615.0,2487.0,4751.0,3634.0,2820.0,2342.0,2894.0,2774,3544
369,霊知の太陽信仰 〜 Nuclear Fusion,,,,,,2580.0,4433.0,4503.0,4061.0,1689.0,3052.0,2246.0,1857.0,1437.0,1784.0,1724,2144
370,ハルトマンの妖怪少女,,,,,,2051.0,3171.0,3503.0,3844.0,4342.0,7430.0,6070.0,4866.0,3686.0,6204.0,6211,9215
371,死体旅行 〜 Be of good cheer!,,,,,,1378.0,1113.0,1021.0,944.0,389.0,784.0,706.0,543.0,405.0,526.0,501,582
372,華のさかづき大江山,,,,,,1315.0,1025.0,940.0,861.0,399.0,819.0,648.0,485.0,340.0,485.0,423,514
373,緑眼のジェラシー,,,,,,1304.0,1521.0,1391.0,1323.0,894.0,1682.0,1376.0,997.0,783.0,1085.0,920,1125
374,廃獄ララバイ,,,,,,1028.0,1361.0,1617.0,1752.0,1043.0,1851.0,1525.0,1324.0,1133.0,1399.0,1287,1389
375,ラストリモート,,,,,,918.0,1640.0,2332.0,3261.0,2611.0,4256.0,3303.0,2551.0,1992.0,2667.0,2693,3041
376,有頂天変 〜 Wonderful Heaven,,,,,,827.0,1047.0,1236.0,1197.0,858.0,1649.0,1339.0,1443.0,1011.0,1229.0,1539,1464
377,黒い海に紅く 〜 Legendary Fish,,,,,,789.0,638.0,532.0,449.0,234.0,423.0,371.0,256.0,228.0,249.0,252,400
378,東方緋想天,,,,,,743.0,932.0,913.0,900.0,584.0,1070.0,799.0,659.0,501.0,715.0,587,592
379,旧地獄街道を行く,,,,,,691.0,590.0,615.0,633.0,290.0,652.0,522.0,418.0,348.0,517.0,660,728
380,幼心地の有頂天,,,,,,668.0,731.0,766.0,752.0,408.0,737.0,628.0,606.0,400.0,473.0,450,447
381,ハートフェルトファンシー,,,,,,416.0,472.0,487.0,504.0,347.0,591.0,535.0,393.0,356.0,436.0,396,409
382,天衣無縫,,,,,,400.0,460.0,563.0,552.0,260.0,373.0,395.0,525.0,347.0,362.0,380,688
383,緋想天,,,,,,338.0,355.0,405.0,377.0,210.0,477.0,381.0,360.0,278.0,417.0,344,332
384,渡る者の途絶えた橋,,,,,,258.0,298.0,293.0,283.0,206.0,344.0,304.0,239.0,217.0,301.0,263,293
385,封じられた妖怪 〜 Lost Place,,,,,,236.0,228.0,254.0,254.0,111.0,239.0,207.0,154.0,117.0,142.0,166,173
386,地の色は黄色,,,,,,235.0,209.0,235.0,276.0,189.0,363.0,303.0,390.0,226.0,241.0,211,526
387,業火マントル,,,,,,229.0,245.0,303.0,308.0,179.0,331.0,289.0,208.0,200.0,207.0,186,229
388,暗闇の風穴,,,,,,136.0,157.0,215.0,189.0,154.0,276.0,252.0,212.0,172.0,233.0,189,234
389,地霊達の起床,,,,,,119.0,78.0,75.0,67.0,52.0,97.0,79.0,71.0,77.0,86.0,64,93
390,妖怪宇宙旅行,,,,,,91.0,97.0,93.0,114.0,83.0,148.0,104.0,86.0,65.0,99.0,60,82
391,雲外蒼天,,,,,,69.0,57.0,63.0,50.0,29.0,46.0,51.0,28.0,29.0,24.0,36,36
392,踊る水飛沫,,,,,,58.0,54.0,47.0,72.0,60.0,98.0,96.0,85.0,59.0,73.0,95,76
393,エネルギー黎明 〜 Future Dream...,,,,,,58.0,83.0,92.0,78.0,,,,,,,,
394,地霊達の帰宅,,,,,,45.0,29.0,41.0,29.0,17.0,43.0,43.0,31.0,31.0,31.0,38,57
395,香る樹葉花,,,,,,45.0,40.0,37.0,35.0,56.0,80.0,83.0,102.0,69.0,90.0,81,79
396,綿月のスペルカード 〜 Lunatic Blue,,,,,,41.0,79.0,56.0,75.0,64.0,95.0,96.0,78.0,61.0,79.0,130,138
397,嘲りの遊戯,,,,,,30.0,19.0,31.0,20.0,14.0,26.0,28.0,21.0,16.0,12.0,16,25
398,暮色蒼然,,,,,,25.0,46.0,66.0,61.0,32.0,56.0,57.0,37.0,39.0,54.0,55,72
399,冷吟閑酔,,,,,,13.0,9.0,19.0,13.0,6.0,19.0,9.0,15.0,17.0,32.0,41,41
400,以魚駆蠅,,,,,,10.0,8.0,9.0,5.0,3.0,13.0,8.0,7.0,2.0,8.0,8,8
401,日常坐臥,,,,,,9.0,9.0,11.0,6.0,6.0,19.0,15.0,9.0,9.0,10.0,12,12
402,甲論乙駁,,,,,,9.0,28.0,25.0,46.0,50.0,111.0,83.0,88.0,71.0,77.0,70,64
403,放縦不羈,,,,,,5.0,10.0,15.0,8.0,7.0,9.0,2.0,5.0,1.0,3.0,6,13
404,東方封魔録 〜 浄土曼荼羅,,,,,,4.0,6.0,11.0,7.0,11.0,14.0,12.0,6.0,8.0,15.0,29,23
405,風光明媚,,,,,,4.0,4.0,5.0,4.0,3.0,7.0,3.0,2.0,1.0,5.0,6,6
406,Civilization of Magic,,,,,,3.0,6.0,22.0,27.0,27.0,55.0,51.0,44.0,50.0,53.0,45,63
407,幻夢界,,,,,,2.0,5.0,8.0,13.0,4.0,17.0,16.0,17.0,17.0,16.0,18,22
408,Oriental Magician,,,,,,2.0,1.0,5.0,6.0,7.0,12.0,6.0,5.0,6.0,9.0,10,13
409,秋霜玉 〜 Clockworks,,,,,,2.0,3.0,2.0,2.0,16.0,9.0,12.0,5.0,6.0,13.0,12,17
410,新幻想 〜 New Fantasy,,,,,,2.0,1.0,8.0,10.0,,12.0,6.0,8.0,5.0,10.0,11,19
411,幻想の住人,,,,,,1.0,1.0,1.0,1.0,0.0,3.0,0.0,9.0,3.0,4.0,6,3
412,Crescent Dream,,,,,,1.0,10.0,7.0,10.0,15.0,26.0,16.0,11.0,19.0,30.0,21,22
413,ゲームオーバー,,,,,,1.0,4.0,2.0,2.0,2.0,13.0,5.0,8.0,1.0,9.0,8,11
414,久遠の夢,,,,,,1.0,,5.0,3.0,4.0,8.0,6.0,2.0,3.0,4.0,10,10
415,華の幻想　紅夢の宙,,,,,,1.0,1.0,2.0,2.0,7.0,12.0,8.0,7.0,6.0,9.0,11,9
416,感情の摩天楼 〜 Cosmic Mind,,,,,,,5591.0,6344.0,6328.0,3213.0,5014.0,3638.0,2996.0,2221.0,2805.0,2756,2956
417,平安のエイリアン,,,,,,,2972.0,2894.0,2488.0,1251.0,2530.0,1949.0,1462.0,1061.0,1296.0,1460,1606
418,ぼくらの非想天則,,,,,,,2412.0,1797.0,1106.0,252.0,492.0,443.0,311.0,264.0,260.0,212,258
419,春の湊に,,,,,,,1913.0,2124.0,2119.0,1248.0,2062.0,1855.0,1445.0,1151.0,1519.0,1130,1490
420,小さな小さな賢将,,,,,,,1599.0,1081.0,828.0,328.0,650.0,560.0,373.0,294.0,407.0,276,375
421,幽霊客船の時空を越えた旅,,,,,,,1565.0,1375.0,968.0,512.0,840.0,673.0,608.0,473.0,745.0,756,794
422,虎柄の毘沙門天,,,,,,,1419.0,1272.0,999.0,505.0,897.0,642.0,428.0,324.0,380.0,336,377
423,キャプテン・ムラサ,,,,,,,1406.0,1025.0,636.0,291.0,485.0,453.0,376.0,274.0,338.0,428,529
424,アンノウンX 〜 Unfound Adventure,,,,,,,1200.0,790.0,579.0,210.0,407.0,,,,,,
425,万年置き傘にご注意を,,,,,,,1026.0,999.0,791.0,544.0,1072.0,1008.0,694.0,530.0,721.0,796,864
426,夜空のユーフォーロマンス,,,,,,,898.0,739.0,595.0,477.0,717.0,610.0,498.0,443.0,519.0,470,543
427,悠久の蒸気機関,,,,,,,784.0,682.0,571.0,225.0,429.0,357.0,492.0,321.0,356.0,263,239
428,法界の火,,,,,,,528.0,664.0,536.0,340.0,570.0,450.0,363.0,315.0,418.0,336,357
429,時代親父とハイカラ少女,,,,,,,508.0,349.0,227.0,208.0,324.0,254.0,202.0,135.0,165.0,141,162
430,君はあの影を見たか,,,,,,,496.0,451.0,364.0,170.0,292.0,292.0,217.0,159.0,193.0,139,162
431,魔界地方都市エソテリア,,,,,,,491.0,576.0,455.0,221.0,376.0,394.0,284.0,241.0,322.0,302,324
432,キュアリアス上海古牌,,,,,,,238.0,229.0,309.0,147.0,217.0,188.0,144.0,104.0,164.0,115,144
433,空の帰り道 〜 Sky Dream,,,,,,,219.0,191.0,133.0,65.0,80.0,83.0,57.0,51.0,70.0,65,70
434,スカイルーイン,,,,,,,173.0,165.0,126.0,69.0,119.0,121.0,81.0,84.0,97.0,66,89
435,魔法使いの憂鬱,,,,,,,131.0,136.0,154.0,152.0,280.0,243.0,228.0,163.0,236.0,186,256
