,名前,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18
0,亡き王女の為のセプテット,0.11946902654867257,0.08716431497496586,0.048581354950781704,0.04352928624773285,0.04253638722780097,0.03813321702286747,0.034466568940962894,0.03390764299308825,0.032833949165826895,0.0337860939296926,0.036179355644557404,0.03500687655096122,0.03190893494281972,0.03229443640402545,0.03296536216285425,0.034265181769970884,0.03797676570371132
1,U.N.オーエンは彼女なのか？,0.11356932153392331,0.08124715521165225,0.05628257093225246,0.04608983249759949,0.059065779081575086,0.03496323758489626,0.028999493982565874,0.028934188119803667,0.03019594670249692,0.03617940509122556,0.037558918845019745,0.035552515920710376,0.03267633711006929,0.031015448823668003,0.0342817360130277,0.04274309050438146,0.054399389034939565
2,明治十七年の上海アリス,0.07227138643067847,0.03664087391898043,0.018471337579617834,0.010242184999466553,0.006844935875738087,0.00656582964670696,0.00516450783283688,0.0050335570469798654,0.005405889598029336,0.006172877878966835,0.006148999039898583,0.006121625257870661,0.006130396623430464,0.0069334589882535085,0.007310076061601495,0.008113539039867817,0.009505206421007798
3,上海紅茶館 〜 Chinese Tea,0.06932153392330384,0.03550295857988166,0.02235089751013318,0.0,0.025480461845123925,0.019565081936569258,0.017053309197518948,0.017199238705799858,0.015953420669577875,0.017859696018400522,0.018909958644175228,0.01884324453613179,0.017403269838889648,0.01749071612085311,0.018357213448619406,0.01959298822833353,0.020649444109914965
4,月時計 〜 ルナ・ダイアル,0.06637168141592921,0.029813381884387802,0.022292993630573247,0.0,0.014686524502613863,0.011908841672378342,0.010709832909913246,0.010873484924371431,0.010426603963721867,0.010617598607528051,0.012661531625864945,0.012755254581875803,0.011374311432969185,0.011045291867209676,0.011751337379815867,0.013553831112842769,0.01645493398346282
5,人形裁判 〜 人の形弄びし少女,0.058997050147492625,0.030040964952207556,0.013896931094383324,0.0,0.012035052089209823,0.009346376721291046,0.007605911535632496,0.006911749974957427,0.007349680886798791,0.007074254809933796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,おてんば恋娘,0.05604719764011799,0.020254893035958125,0.012796757382744644,0.008855222447455458,0.011508518560306893,0.00800672939123933,0.008059762223972707,0.007031954322347991,0.006055312954876274,0.0,0.008243200835195018,0.007945406164977426,0.008198854189177865,0.00849853589579617,0.009674747628326444,0.012572558272093972,0.013561661942457665
7,ラクトガール ～ 少女密室,0.0471976401179941,0.0,0.0,0.014829830363810947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,魔法少女達の百年祭,0.032448377581120944,0.015248065543923533,0.004342790966994789,0.0032006828123332977,0.002312986573395013,0.0033802729142002616,0.00328650498453256,0.00384153060202344,0.004989362893293024,0.007863736673608306,0.008059880499998446,0.008879720154273926,0.008309113121253953,0.008420001570686501,0.008094298780853762,0.007474990169233489,0.00906754394983037
9,遠野幻想物語,0.030973451327433628,0.014110150204824761,0.009206716850028952,0.008855222447455458,0.007051788333521381,0.005958315159823042,0.006286092867240849,0.0058449363918661726,0.006512148695554809,0.00675721878593852,0.006913351623938528,0.0069475588244087665,0.006597894495433075,0.006366889928533764,0.005489559034765873,0.004610539303224131,0.004317878071347795
10,リーインカネーション,0.02359882005899705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,メイドと血の懐中時計,0.019174041297935103,0.010468821119708694,0.007411696583671106,0.009762082577616559,0.005773064049042837,0.00463424512430681,0.0043141898765213125,0.004016828608634679,0.003789049378569029,0.0040966027414291485,0.0048999350611016,0.0050565073100726525,0.004891086226895241,0.005250580593046347,0.005509564716379452,0.006165423841322409,0.007237586100544875
12,ティアオイエツォン(withered leaf),0.016224188790560472,0.015475648611743286,0.00451650260567458,0.0033073722394110746,0.0029335439467448945,0.002749392485513116,0.002201436672178953,0.001843133326655314,0.0017422461090583362,0.0016349112609952445,0.0015380265410559872,0.0016219690854187222,0.0013098761130639193,0.001318254742912277,0.0011803352152011171,0.0011796919813413856,0.0011896194686366374
13,二色蓮花蝶 〜 Ancients,0.016224188790560472,0.010923987255348202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,東方怪奇談,0.01327433628318584,0.005461993627674101,0.0012738853503184713,0.001066894270777766,0.0003008763022302456,0.0001635615926225933,0.00016693358651593954,0.00012020434739056396,0.0001477997984548203,0.00018649177882075032,0.00017710608654584095,0.00021302358955960175,0.00019846607773695748,0.0002356029753290027,0.0002200624977493608,0.00020563438206868187,0.00022911189766335236
15,魔女達の舞踏会,0.011799410029498525,0.0,0.0,0.007041502187133255,0.004908044680130882,0.0031544021434357283,0.0024570537265314854,0.0023039166583191427,0.002185645504422797,0.0018400522176980699,0.001684061384348172,0.0016817651807336982,0.0017597325559343562,0.001856775829378569,0.001824518163158337,0.0017280503335245373,0.0017682738768376683
16,無何有の郷 〜 Deep Mountain,0.011799410029498525,0.0063723258989531175,0.0049797336421540245,0.0,0.0032156154800857496,0.0031466134961679855,0.0032134715404318363,0.0028899128518481416,0.002978389877953197,0.002760078326547105,0.0025726989414027422,0.002679612521302359,0.0024433379348060987,0.0025860231339683393,0.0024486954295019786,0.0023918525493251946,0.0019738871183304207
